8;1;50308029;55,44504057500728;6076411;55,445040575007276;5930080;55,445040575007276;
8;1;1617268;47,53435467070331;3342452;47,53435467070331;4033639;47,53435467070331;
8;1;1204080;52,56005873329268;5054145;52,56005873329267;5113089;52,56005873329267;
8;1;994407;60,965212055413396;3758279;60,96521205541339;4091409;60,96521205541339;
8;1;956284;56,9168360991893;2421649;56,652048159595076;2599652;56,652048159595076;
8;1;755702;44,610947859507945;2207285;44,61094785950794;2204059;44,61094785950794;
8;0;824616;49,18558554619284;3741563;47,69639017333539;3850652;47,69639017333539;
8;1;578580;43,341497708270346;2700529;43,34149770827034;3567374;43,34149770827034;
8;1;439581;52,26433164897066;3910768;52,26433164897066;2231918;52,26433164897066;
8;0;385916;63,38686894797501;2403175;57,20873615938081;2272093;57,20873615938081;
8;1;342221;58,15344847992037;2120776;58,15344847992037;2340713;58,15344847992037;
8;0;343394;57,99221851160446;2492909;50,380243186293946;2414612;50,380243186293946;
8;1;283572;55,075548872810465;2133679;55,07554887281045;2300538;55,07554887281045;
8;1;337530;58,20930003673777;2122242;58,20930003673777;2258016;58,20930003673777;
8;1;457468;49,97872227972703;2868561;49,7259102431715;2239542;49,7259102431715;
8;1;372426;47,49950831904765;2172975;47,49950831904765;2321065;47,49950831904765;
8;1;358350;51,48138389661552;2104061;51,48138389661551;2187344;51,48138389661551;
8;1;351312;57,19165828898502;2160365;57,19165828898501;2307576;57,19165828898501;
8;1;322281;51,08660577519703;2254791;51,08660577519702;2210217;51,08660577519702;
8;0;374772;44,72033974827697;2133973;43,26082525819464;2411386;43,26082525819464;
8;0;331664;62,62028163113972;2135439;60,666098903966116;2621939;60,666098903966116;
8;1;370960;43,264581835607274;2364173;43,264581835607274;2375610;43,264581835607274;
8;1;337823;58,7218062230114;2244821;58,721806223011384;2265055;58,721806223011384;
8;1;345740;49,77946317887626;2175027;49,16727248848107;3170608;49,16727248848107;
8;1;340756;49,96037596376006;2215202;49,96037596376005;2213736;49,96037596376005;
8;0;372427;52,71630320538806;2227519;51,10987551169145;2500534;51,10987551169145;
8;0;492658;49,36887537614689;3374415;48,52148126190872;3258875;48,52148126190872;
8;0;358643;60,84768974142277;2111392;59,689938529859376;2451854;59,689938529859376;
8;1;378291;35,37833144735097;2353616;35,378331447350966;2602584;35,378331447350966;
8;1;364802;44,343821528737;2154500;44,343821528736996;2252152;44,343821528736996;
8;1;397939;37,87407656575464;2167110;37,87407656575463;2245993;37,87407656575463;
8;0;353658;51,079383898780925;2174734;49,79297681115544;2238662;49,79297681115544;
8;1;359230;53,51208891222544;2163884;53,51208891222543;2281183;53,51208891222543;
8;1;351899;50,38378232681671;2360068;50,38378232681671;2366519;50,38378232681671;
8;1;378584;43,90323185186839;2357135;43,903231851868384;2328397;43,903231851868384;
8;1;366561;52,31045066107786;2226053;52,31045066107785;2235730;52,31045066107785;
8;0;354538;48,04441114714192;2156553;45,97725582561535;2218428;45,97725582561535;
8;0;312310;48,79513707831448;2261536;46,40230266089818;2269454;46,40230266089818;
8;1;308791;56,34763923263219;2158313;56,347639232632176;2184998;56,347639232632176;
8;1;329612;48,82100119416031;2148928;48,82100119416031;2543642;48,82100119416031;
8;1;329612;58,647081443319635;2131040;58,647081443319635;2204938;58,647081443319635;
8;0;320228;53,55861500618674;2328103;52,65400118574014;2372091;52,65400118574014;
8;1;327559;37,10204147138619;2119016;37,10204147138617;2213736;37,10204147138617;
8;1;302633;53,28445042313147;2260363;53,28445042313147;2386753;53,28445042313147;
8;1;302633;43,982721625209045;2168869;43,98272162520904;2427514;43,98272162520904;
8;1;383570;47,03661037506617;2141010;47,03661037506616;2224880;47,03661037506616;
8;0;438407;56,04932510527759;2341886;55,08323398458622;2197314;55,08323398458622;
8;0;321401;60,18376594659935;2219308;59,270974007536736;2250979;59,270974007536736;
8;1;333424;58,67037137024779;2139837;58,670371370247786;2314320;58,670371370247786;
8;1;367148;46,38351386009256;2706394;46,38351386009255;4380846;46,38351386009255;
8;1;333717;58,555423957700256;2343645;58,555423957700256;2506105;58,555423957700256;
8;1;337823;56,53839355564428;2175321;56,53839355564427;2329277;56,53839355564427;
8;1;363336;52,08917225869293;3812823;52,089172258692926;3465322;52,089172258692926;
8;1;432249;61,11436646185982;3429254;61,11436646185982;2344232;61,11436646185982;
8;1;375065;53,473658643960725;2135439;53,473658643960725;2326930;53,473658643960725;
8;1;373892;52,92804791832117;2154793;52,92804791832116;3725435;52,92804791832116;
8;1;445445;59,57227659560179;3610481;59,57227659560177;3066798;59,57227659560177;
8;0;325799;59,963052015587245;2374143;57,137569691894186;2303177;57,137569691894186;
8;1;520517;54,06454581508544;3690538;54,06454581508544;3913114;54,06454581508544;
8;1;360696;45,84028750885913;2873253;45,84028750885913;2567981;45,84028750885913;
8;0;369787;57,405570840211546;2828973;56,000668952842254;3040698;56,000668952842254;
8;1;354831;71,99068992698892;2253032;71,9906899269889;2211097;71,9906899269889;
8;1;386796;51,18525266584518;3904316;51,18525266584518;3177059;51,18525266584518;
8;1;373306;34,44841949614078;3376469;34,44841949614078;2537483;34,44841949614078;
8;1;330198;47,957156421796526;2734253;47,95715642179651;3038352;47,95715642179651;
8;1;436941;52,810905202895725;3601097;52,81090520289572;3809890;52,81090520289572;
8;1;477409;45,79789537730252;3943905;45,79789537730251;3868247;45,79789537730251;
8;1;540165;52,24539266271557;3279110;52,24539266271556;3941265;52,24539266271556;
8;1;405270;51,715432631573684;4337445;51,71543263157368;3840388;51,71543263157368;
8;1;448085;45,542209944854285;3662386;45,542209944854285;4043903;45,542209944854285;
8;1;321401;55,50667978721756;2477661;55,506679787217536;2662993;55,506679787217536;
8;1;738108;50,59295094933633;2342765;50,59295094933633;2536603;50,59295094933633;
8;0;773884;58,9107337496243;3071489;57,01975556444101;3311074;57,01975556444101;
8;1;422865;47,8235142109093;3663559;47,823514210909295;3910768;47,823514210909295;
8;1;341049;51,13163702788661;2460065;51,1316370278866;2565928;51,1316370278866;
8;1;843970;66,10545984586359;4294631;66,10545984586358;3769715;66,10545984586358;
8;0;447498;44,55576740211896;4130704;42,922220186457366;3764143;42,922220186457366;
8;1;412601;53,342621010927544;2345405;53,342621010927544;4104312;53,342621010927544;
8;0;402337;54,04375944625164;2314614;52,23564039842247;2774722;52,23564039842247;
8;1;384449;46,56218466605082;2205232;46,56218466605082;3492009;46,56218466605082;
8;1;417587;50,70302312690514;4737730;50,70302312690513;2414319;50,70302312690513;
8;1;1409061;61,95382133358658;7841770;61,953821333586575;3677049;61,953821333586575;
8;1;473890;54,15499634787242;3748015;54,15499634787241;3975870;54,15499634787241;
8;1;408789;65,25679751772148;3350369;65,25679751772148;3790829;65,25679751772148;
8;1;437234;47,91644487226974;3644498;47,91644487226973;3719569;47,91644487226973;
8;1;908192;61,70558024156496;4029827;61,70558024156495;3901677;61,70558024156495;
8;1;454829;51,04001948187502;3276471;51,04001948187501;3715464;51,04001948187501;
8;1;311724;54,62661051488914;2149515;54,62661051488914;2603171;54,62661051488914;
8;1;443979;58,970836815252;2220187;58,97011402750399;2788504;58,97011402750399;
8;1;463333;52,938945424405546;3576757;52,93894542440554;2484405;52,93894542440554;
8;0;425211;52,018484223776234;3216941;49,167261115151966;4545946;49,167261115151966;
8;1;340756;52,35031498614633;2345991;52,35031498614632;2282649;52,35031498614632;
8;1;318468;45,49646165508585;2126642;45,496461655085845;2862696;45,496461655085845;
8;1;418760;47,55973375528502;2409919;47,55973375528501;2274732;47,55973375528501;
8;1;342221;63,55909916736388;2295846;63,55909916736388;2298192;63,55909916736388;
8;0;400579;57,93219559153884;3484090;55,06331775863729;3774700;55,06331775863729;
8;1;333131;54,0202434430858;2326344;54,0202434430858;3462976;54,0202434430858;
8;1;407909;56,433320417981506;6152069;56,433320417981506;4651808;56,433320417981506;
8;1;343102;51,648377244321324;2458599;51,64837724432131;2333675;51,64837724432131;
8;1;701451;54,649284548982294;3159758;54,649284548982294;2228985;54,649284548982294;
9;1;462454;47,30063985742798;25248440;47,30063985742798;24854900;47,30063985742798;
9;1;528434;45,98204397014855;33976996;45,98204397014854;27368337;45,98204397014854;
9;0;455709;61,611915651012936;25256359;56,31184656020321;28652474;56,31184656020321;
9;1;476530;52,12289130099842;23172531;52,12289130099841;22260528;52,12289130099841;
9;1;472131;64,47930441112388;30926913;64,47930441112386;25815584;64,47930441112386;
9;1;433422;50,53067817352892;22712130;50,530678173528905;22053200;50,530678173528905;
9;1;376238;50,408185974722706;22463456;50,4081859747227;21930328;50,4081859747227;
9;1;382397;56,59991135484177;23471059;56,599911354841765;23252295;56,599911354841765;
9;1;468025;56,167698634198615;22959632;56,167698634198615;22488382;56,167698634198615;
9;1;380930;68,41633607850062;23570763;68,41633607850062;22392196;68,41633607850062;
9;0;450137;63,4034612427833;22669023;61,94020992097201;22097187;61,94020992097201;
9;1;396766;56,65556940116609;22710664;56,655569401166076;21954082;56,655569401166076;
9;1;415240;52,16001649527544;23817679;52,16001649527543;22205983;52,16001649527543;
9;0;379171;46,12495370764519;22622397;44,71499883557171;22398647;44,71499883557171;
9;1;359523;55,26389453220275;23088369;55,26389453220275;22237653;55,26389453220275;
9;1;397645;55,88301476787797;22541166;55,88301476787795;22908900;55,88301476787795;
9;1;411722;61,53043002891959;22187801;61,53043002891958;22194546;61,53043002891958;
9;0;409669;54,94952631253053;24095093;53,11669074925577;21869040;53,11669074925577;
9;1;393247;48,27349871819767;23094527;48,27349871819767;22515947;48,27349871819767;
9;0;354831;64,42792069439606;23159042;63,11460328182139;22112436;63,11460328182139;
9;0;375945;61,89648256021193;22666971;60,836084958799454;23234700;60,836084958799454;
9;1;363629;55,55813815853258;22657292;55,55813815853257;22923856;55,55813815853257;
9;1;419346;50,39350155735439;23183968;50,39350155735439;22829430;50,39350155735439;
9;1;421985;65,70347587281641;28618750;65,70347587281641;22349382;65,70347587281641;
9;0;464214;66,97350479639658;22951421;65,44750644843577;21851738;65,44750644843577;
9;1;500576;49,998083719429815;22765208;49,99808371942981;22393662;49,99808371942981;
9;1;497057;53,15479338375036;22941745;53,15479338375036;22354660;53,15479338375036;
9;0;386796;62,67801948606531;23457862;59,72250630613445;22099827;59,72250630613445;
9;1;378585;50,70574687033159;23123266;50,70574687033159;21748515;50,70574687033159;
9;1;405270;47,21892982333519;23246723;47,065191021560224;22596004;47,065191021560224;
9;1;360990;60,507204609841324;22897170;60,507204609841324;22650254;60,507204609841324;
9;1;388848;50,756050162440346;23058164;50,75605016244034;22451432;50,75605016244034;
9;1;434008;54,913449282010546;23466660;54,913449282010546;23452291;54,913449282010546;
9;1;415241;50,67992754206189;22764915;50,67992754206187;22677527;50,67992754206187;
9;1;350726;57,67411187494216;22913299;57,674111874942156;22628262;57,674111874942156;
9;1;360403;53,150606722806614;22401286;53,15060672280661;22041470;53,15060672280661;
9;1;567730;50,544185029357195;23357278;50,544185029357195;21965519;50,544185029357195;
9;1;463920;61,48356632284542;24957831;61,48356632284541;24951379;61,48356632284541;
9;1;404390;51,34939060682787;22515947;51,34939060682786;21919771;51,34939060682786;
9;1;387382;54,70725556218629;23176343;54,207091548055075;22013905;54,207091548055075;
9;1;411135;52,626495060562;22910660;52,62649506056199;22199824;52,62649506056199;
9;0;467146;62,365118248911934;23582786;61,018454222056725;21906282;61,018454222056725;
9;1;386502;48,247070584776765;23141446;48,24707058477676;22328267;48,24707058477676;
9;1;363921;47,72638673134164;23607127;47,27501043331688;22402166;47,27501043331688;
9;1;392367;60,977432716613905;23035877;60,977432716613905;22134723;60,977432716613905;
9;1;397646;47,59194992658744;22567265;47,591949926587425;23044675;47,591949926587425;
9;1;390315;48,61994625445567;23082210;48,06011957545008;22471373;48,06011957545008;
9;1;403217;63,05502978174315;23136462;63,05502978174315;22448793;63,05502978174315;
9;1;436061;53,04014421378304;23475457;53,04014421378302;24028818;53,04014421378302;
9;0;486500;60,06702317869663;22877230;52,98979129627594;22593951;52,98979129627594;
9;0;721979;49,90583982122071;22727673;48,5775329218573;22000415;48,5775329218573;
9;1;552774;49,25664596563671;23476337;49,25664596563669;22431785;49,25664596563669;
9;0;513772;57,09666463733569;26356921;56,6014226080661;22331200;56,6014226080661;
